...
z=0.030303030303030304 q=471661.0403325312, c_T=0.00202, sigma_T=54.09999999999999, A=1.7064916418828838e-07, D=2.389088298636037e-07, B=1.0278622487197832e-06, F=0.010393329012105849
z=0.04040404040404041 q=471616.2932683964, c_T=0.00202, sigma_T=54.09999999999999, A=2.3890882986360377e-07, D=3.0716849553891906e-07, B=1.3704829982930444e-06, F=0.01385718494578221
z=0.05050505050505051 q=471558.1776441375, c_T=0.00202, sigma_T=54.09999999999999, A=3.071684955389191e-07, D=3.7542816121423445e-07, B=1.7131037478663056e-06, F=0.017320528841327974
z=0.06060606060606061 q=471486.67882795696, c_T=0.00202, sigma_T=54.09999999999999, A=3.7542816121423445e-07, D=4.4368782688954985e-07, B=2.055724497439567e-06, F=0.020783230033377054
z=0.07070707070707072 q=471401.72016405786, c_T=0.00202, sigma_T=54.09999999999999, A=4.4368782688954985e-07, D=5.119474925648652e-07, B=2.398345247012828e-06, F=0.024245156982254854
z=0.08080808080808081 q=471303.1747275761, c_T=0.00202, sigma_T=54.09999999999999, A=5.119474925648651e-07, D=5.802071582401806e-07, B=2.7409659965860888e-06, F=0.0277061768259904
z=0.09090909090909091 q=471190.8637362852, c_T=0.00202, sigma_T=54.09999999999999, A=5.802071582401805e-07, D=6.484668239154959e-07, B=3.0835867461593498e-06, F=0.03116615485732102
z=0.10101010101010102 q=471064.54884429066, c_T=0.00202, sigma_T=54.09999999999999, A=6.484668239154959e-07, D=7.167264895908113e-07, B=3.4262074957326116e-06, F=0.03462495387531352
z=0.11111111111111112 q=470923.92136546155, c_T=0.00202, sigma_T=54.09999999999999, A=7.167264895908112e-07, D=7.849861552661267e-07, B=3.7688282453058717e-06, F=0.03808243338980678
z=0.12121212121212122 q=470768.59037826833, c_T=0.00202, sigma_T=54.09999999999999, A=7.849861552661266e-07, D=8.532458209414419e-07, B=4.111448994879134e-06, F=0.04153844868009518
z=0.13131313131313133 q=470598.07128157443, c_T=0.00202, sigma_T=54.09999999999999, A=8.532458209414419e-07, D=9.215054866167573e-07, B=4.454069744452394e-06, F=0.044992849730078374
z=0.14141414141414144 q=470411.7760722252, c_T=0.00202, sigma_T=54.09999999999999, A=9.215054866167573e-07, D=9.897651522920729e-07, B=4.796690494025656e-06, F=0.04844548007818427
z=0.15151515151515152 q=470209.0062213639, c_T=0.00202, sigma_T=54.09999999999999, A=9.897651522920727e-07, D=1.058024817967388e-06, B=5.139311243598916e-06, F=0.05189617562855874
z=0.16161616161616163 q=469988.9485151018, c_T=0.00202, sigma_T=54.09999999999999, A=1.058024817967388e-06, D=1.1262844836427035e-06, B=5.4819319931721775e-06, F=0.055344763467958046
z=0.17171717171717174 q=469750.6736424951, c_T=0.00202, sigma_T=54.09999999999999, A=1.1262844836427035e-06, D=1.1945441493180189e-06, B=5.824552742745438e-06, F=0.05879106071977346
z=0.18181818181818182 q=469493.1367363552, c_T=0.00202, sigma_T=54.09999999999999, A=1.1945441493180186e-06, D=1.2628038149933342e-06, B=6.1671734923186995e-06, F=0.06223487344389916
z=0.19191919191919193 q=469215.178586134, c_T=0.00202, sigma_T=54.09999999999999, A=1.2628038149933342e-06, D=1.3310634806686494e-06, B=6.509794241891961e-06, F=0.06567599556186274
z=0.20202020202020204 q=468915.52592407307, c_T=0.00202, sigma_T=54.09999999999999, A=1.3310634806686494e-06, D=1.3993231463439648e-06, B=6.852414991465222e-06, F=0.06911420775534691
z=0.21212121212121213 q=468592.789087437, c_T=0.00202, sigma_T=54.09999999999999, A=1.3993231463439646e-06, D=1.4675828120192802e-06, B=7.195035741038482e-06, F=0.07254927625810284
z=0.22222222222222224 q=468245.45549102634, c_T=0.00202, sigma_T=54.09999999999999, A=1.4675828120192802e-06, D=1.5358424776945954e-06, B=7.5376564906117435e-06, F=0.07598095144081818
z=0.23232323232323235 q=467871.87766443484, c_T=0.00202, sigma_T=54.09999999999999, A=1.5358424776945954e-06, D=1.604102143369911e-06, B=7.880277240185005e-06, F=0.0794089660783034
z=0.24242424242424243 q=467470.25502892805, c_T=0.00202, sigma_T=54.09999999999999, A=1.6041021433699108e-06, D=1.6723618090452262e-06, B=8.222897989758267e-06, F=0.0828330331879569
z=0.25252525252525254 q=467038.6089916132, c_T=0.00202, sigma_T=54.09999999999999, A=1.6723618090452262e-06, D=1.7406214747205416e-06, B=8.565518739331526e-06, F=0.08625284333421217
z=0.26262626262626265 q=466574.75120477594, c_T=0.00202, sigma_T=54.09999999999999, A=1.7406214747205418e-06, D=1.8088811403958568e-06, B=8.908139488904788e-06, F=0.08966806129960359
z=0.27272727272727276 q=466076.2448989678, c_T=0.00202, sigma_T=54.09999999999999, A=1.8088811403958572e-06, D=1.8771408060711724e-06, B=9.25076023847805e-06, F=0.09307832202276538
z=0.2828282828282829 q=465540.3590343968, c_T=0.00202, sigma_T=54.09999999999999, A=1.8771408060711726e-06, D=1.9454004717464878e-06, B=9.593380988051313e-06, F=0.09648322569227735
z=0.29292929292929293 q=464964.0146767539, c_T=0.00202, sigma_T=54.09999999999999, A=1.9454004717464878e-06, D=2.0136601374218025e-06, B=9.936001737624572e-06, F=0.09988233186118123
z=0.30303030303030304 q=464343.72258589015, c_T=0.00202, sigma_T=54.09999999999999, A=2.013660137421803e-06, D=2.0819198030971185e-06, B=1.0278622487197832e-05, F=0.10327515241213966
z=0.31313131313131315 q=463675.5106144976, c_T=0.00202, sigma_T=54.09999999999999, A=2.0819198030971185e-06, D=2.1501794687724337e-06, B=1.0621243236771095e-05, F=0.10666114316208003
z=0.32323232323232326 q=462954.83922806865, c_T=0.00202, sigma_T=54.09999999999999, A=2.150179468772434e-06, D=2.218439134447749e-06, B=1.0963863986344355e-05, F=0.11003969385279863
z=0.33333333333333337 q=462176.50330371066, c_T=0.00202, sigma_T=54.09999999999999, A=2.2184391344477493e-06, D=2.286698800123064e-06, B=1.1306484735917617e-05, F=0.11341011623378448
z=0.3434343434343435 q=461334.51830946363, c_T=0.00202, sigma_T=54.09999999999999, A=2.2866988001230645e-06, D=2.3549584657983797e-06, B=1.1649105485490876e-05, F=0.11677162990541509
z=0.3535353535353536 q=460421.9889180639, c_T=0.00202, sigma_T=54.09999999999999, A=2.3549584657983805e-06, D=2.4232181314736953e-06, B=1.199172623506414e-05, F=0.12012334555015441
z=0.36363636363636365 q=459430.95794081775, c_T=0.00202, sigma_T=54.09999999999999, A=2.4232181314736953e-06, D=2.4914777971490105e-06, B=1.2334346984637399e-05, F=0.12346424512718471
z=0.37373737373737376 q=458352.23302745254, c_T=0.00202, sigma_T=54.09999999999999, A=2.4914777971490105e-06, D=2.5597374628243257e-06, B=1.267696773421066e-05, F=0.12679315852822
z=0.38383838383838387 q=457175.1877130402, c_T=0.00202, sigma_T=54.09999999999999, A=2.559737462824326e-06, D=2.627997128499641e-06, B=1.3019588483783922e-05, F=0.13010873607145607
z=0.393939393939394 q=455887.53196672065, c_T=0.00202, sigma_T=54.09999999999999, A=2.6279971284996413e-06, D=2.696256794174957e-06, B=1.3362209233357182e-05, F=0.1334094160264152
z=0.4040404040404041 q=454475.045313048, c_T=0.00202, sigma_T=54.09999999999999, A=2.696256794174957e-06, D=2.764516459850272e-06, B=1.3704829982930446e-05, F=0.13669338609375437
z=0.4141414141414142 q=452921.26282338356, c_T=0.00202, sigma_T=54.09999999999999, A=2.7645164598502725e-06, D=2.8327761255255872e-06, B=1.4047450732503707e-05, F=0.13995853739132955
z=0.42424242424242425 q=451207.10086134775, c_T=0.00202, sigma_T=54.09999999999999, A=2.8327761255255872e-06, D=2.9010357912009024e-06, B=1.4390071482076964e-05, F=0.14320240900512235
z=0.43434343434343436 q=449310.4055475783, c_T=0.00202, sigma_T=54.09999999999999, A=2.9010357912009024e-06, D=2.9692954568762176e-06, B=1.4732692231650226e-05, F=0.14642212054026613
z=0.4444444444444445 q=447205.40269339125, c_T=0.00202, sigma_T=54.09999999999999, A=2.9692954568762184e-06, D=3.037555122551533e-06, B=1.5075312981223487e-05, F=0.14961428934743537
z=0.4545454545454546 q=444862.0237073604, c_T=0.00202, sigma_T=54.09999999999999, A=3.0375551225515336e-06, D=3.105814788226849e-06, B=1.541793373079675e-05, F=0.15277492820075247
z=0.4646464646464647 q=442245.0780311506, c_T=0.00202, sigma_T=54.09999999999999, A=3.105814788226849e-06, D=3.174074453902164e-06, B=1.576055448037001e-05, F=0.15589931816488692
z=0.4747474747474748 q=439313.2394457233, c_T=0.00202, sigma_T=54.09999999999999, A=3.1740744539021644e-06, D=3.242334119577479e-06, B=1.6103175229943272e-05, F=0.15898185021482703
z=0.48484848484848486 q=436017.8117470825, c_T=0.00202, sigma_T=54.09999999999999, A=3.242334119577479e-06, D=3.3105937852527948e-06, B=1.6445795979516534e-05, F=0.16201582787540564
z=0.494949494949495 q=432301.2398112727, c_T=0.00202, sigma_T=54.09999999999999, A=3.310593785252795e-06, D=3.37885345092811e-06, B=1.6788416729089793e-05, F=0.16499322176251396
z=0.5050505050505051 q=428095.3364387616, c_T=0.00202, sigma_T=54.09999999999999, A=3.37885345092811e-06, D=3.4471131166034256e-06, B=1.7131037478663052e-05, F=0.16790436549862117
z=0.5151515151515152 q=423319.2057071978, c_T=0.00202, sigma_T=54.09999999999999, A=3.4471131166034256e-06, D=3.515372782278741e-06, B=1.747365822823632e-05, F=0.1707375811463385
z=0.5252525252525253 q=417876.8627386483, c_T=0.00202, sigma_T=54.09999999999999, A=3.5153727822787407e-06, D=3.5836324479540568e-06, B=1.7816278977809577e-05, F=0.17347872120505384
z=0.5353535353535354 q=411654.5815787403, c_T=0.00202, sigma_T=54.09999999999999, A=3.583632447954056e-06, D=3.6518921136293715e-06, B=1.815889972738284e-05, F=0.17611061354613058
z=0.5454545454545455 q=404518.05220027175, c_T=0.00202, sigma_T=54.09999999999999, A=3.6518921136293715e-06, D=3.720151779304687e-06, B=1.85015204769561e-05, F=0.1786123956766546
z=0.5555555555555556 q=396309.5008252593, c_T=0.00202, sigma_T=54.09999999999999, A=3.7201517793046867e-06, D=3.7884114449800023e-06, B=1.8844141226529357e-05, F=0.18095872574118213
z=0.5656565656565657 q=386845.03293084085, c_T=0.00202, sigma_T=54.09999999999999, A=3.7884114449800023e-06, D=3.856671110655318e-06, B=1.9186761976102626e-05, F=0.18311886009726772
z=0.5757575757575758 q=375912.6058504678, c_T=0.00202, sigma_T=54.09999999999999, A=3.8566711106553175e-06, D=3.9249307763306335e-06, B=1.952938272567588e-05, F=0.1850555916531581
z=0.5858585858585859 q=363271.2412556045, c_T=0.00202, sigma_T=54.09999999999999, A=3.924930776330633e-06, D=3.993190442005948e-06, B=1.9872003475249143e-05, F=0.1867240501774745
z=0.595959595959596 q=348652.36455018015, c_T=0.00202, sigma_T=54.09999999999999, A=3.993190442005948e-06, D=4.061450107681264e-06, B=2.0214624224822406e-05, F=0.18807037667172635
z=0.6060606060606061 q=331764.5300056545, c_T=0.00202, sigma_T=54.09999999999999, A=4.061450107681263e-06, D=4.129709773356579e-06, B=2.0557244974395665e-05, F=0.18903030060830414
z=0.6161616161616162 q=312303.28024125594, c_T=0.00202, sigma_T=54.09999999999999, A=4.129709773356579e-06, D=4.197969439031895e-06, B=2.089986572396893e-05, F=0.18952767457732267
z=0.6262626262626263 q=289968.5166898586, c_T=0.00202, sigma_T=54.09999999999999, A=4.197969439031894e-06, D=4.2662291047072094e-06, B=2.1242486473542186e-05, F=0.1894730614477046
z=0.6363636363636365 q=264492.5484034361, c_T=0.00202, sigma_T=54.09999999999999, A=4.2662291047072094e-06, D=4.3344887703825255e-06, B=2.1585107223115448e-05, F=0.1887625386233745
z=0.6464646464646465 q=235682.96135150545, c_T=0.00202, sigma_T=54.09999999999999, A=4.334488770382525e-06, D=4.402748436057841e-06, B=2.192772797268871e-05, F=0.18727701709763755
z=0.6565656565656566 q=203485.1157792568, c_T=0.00202, sigma_T=54.09999999999999, A=4.402748436057841e-06, D=4.471008101733156e-06, B=2.227034872226197e-05, F=0.18488257655694823
z=0.6666666666666667 q=168064.47972886486, c_T=0.00202, sigma_T=54.09999999999999, A=4.471008101733156e-06, D=4.539267767408472e-06, B=2.2612969471835235e-05, F=0.18143187824737894
z=0.6767676767676768 q=129874.39928299525, c_T=0.00202, sigma_T=54.09999999999999, A=4.539267767408471e-06, D=4.584277317572955e-06, B=2.2932340105897662e-05, F=0.17676029628033182
z=0.686868686868687 q=89366.96597763998, c_T=0.002013728430311674, sigma_T=53.718881849359825, A=4.584277317572955e-06, D=3.8877271848082714e-06, B=2.244338836741478e-05, F=0.17004978406993806
z=0.696969696969697 q=44094.6531667739, c_T=0.0018229753447074066, sigma_T=42.84159826219171, A=3.887727184808271e-06, D=2.6119987210804068e-06, B=1.9333650891585143e-05, F=0.14547265996885406
z=0.7070707070707072 q=-3188.3856854489773, c_T=0.0011937516019365326, sigma_T=30.43137855634274, A=2.6119987210804068e-06, D=1.1990869579723675e-06, B=1.2337012843174526e-05, F=0.08794826629108367
z=0.7171717171717172 q=-31601.721338158968, c_T=0.0006600000000000002, sigma_T=13.15606466871759, A=1.1990869579723675e-06, D=5.023850864662731e-07, B=6.482616825583424e-06, F=0.04017442993267715
z=0.7272727272727273 q=-19302.27683536279, c_T=0.0006329066419727782, sigma_T=2.6365155576779684, A=5.02385086466273e-07, D=3.282641647562814e-07, B=5.480101166541404e-06, F=0.029231834367297437
z=0.7373737373737375 q=-13373.407615801545, c_T=0.000696715150671045, sigma_T=0.692533969798249, A=3.282641647562814e-07, D=2.9181922385060903e-07, B=5.809370808154517e-06, F=0.028387364637702993
z=0.7474747474747475 q=-11333.941120565865, c_T=0.0007322105694797312, sigma_T=0.36695424167446883, A=2.91819223850609e-07, D=2.7782543223310224e-07, B=6.0980174896211175e-06, F=0.028526465062668482
z=0.7575757575757577 q=-10087.168592101458, c_T=0.0007596352273872553, sigma_T=0.24017470573747937, A=2.7782543223310224e-07, D=2.715788153279103e-07, B=6.362345993713871e-06, F=0.028810883912912904
z=0.7676767676767677 q=-9091.27750182804, c_T=0.0007884251324405066, sigma_T=0.1707591196717793, A=2.7157881532791027e-07, D=2.684189937835672e-07, B=6.653691316455474e-06, F=0.029243086107259002
z=0.7777777777777778 q=-8231.566358058293, c_T=0.000816819757861826, sigma_T=0.12344713371753484, A=2.684189937835672e-07, D=2.654883406202916e-07, B=6.951122042633693e-06, F=0.029676320822133246
z=0.787878787878788 q=-7467.742854049174, c_T=0.0008455523345917614, sigma_T=0.08990865177296463, A=2.654883406202916e-07, D=2.6264058364135193e-07, B=7.257348605738778e-06, F=0.03011133370023047
z=0.797979797979798 q=-6778.057340689775, c_T=0.0008750777241856148, sigma_T=0.06563166761419696, A=2.626405836413519e-07, D=2.5978363571749563e-07, B=7.575902457361457e-06, F=0.03054858722337119
z=0.8080808080808082 q=-6147.372849963818, c_T=0.0009058299278712376, sigma_T=0.047815018604311976, A=2.5978363571749563e-07, D=2.568388114008702e-07, B=7.910398003663517e-06, F=0.030988589989179284
z=0.8181818181818182 q=-5564.269545910292, c_T=0.0009382893284756171, sigma_T=0.03462224736738644, A=2.568388114008702e-07, D=2.5583811763694373e-07, B=8.267134189166883e-06, F=0.03143196024834716
z=0.8282828282828284 q=-5022.708416012308, c_T=0.0010027129631953635, sigma_T=0.0258255285771626, A=2.5583811763694373e-07, D=2.5788124294944107e-07, B=8.902910563730945e-06, F=0.03285721931574993
z=0.8383838383838385 q=-4528.932628281187, c_T=0.001089538301852779, sigma_T=0.019599319102069586, A=2.5788124294944107e-07, D=2.610070761973131e-07, B=9.745669163323947e-06, F=0.03490649758709064
z=0.8484848484848485 q=-4079.200723397854, c_T=0.0011849033444008606, sigma_T=0.014831617557317617, A=2.6100707619731306e-07, D=2.641329094451851e-07, B=1.0680418113351131e-05, F=0.03709797289196716
z=0.8585858585858587 q=-3667.95334011154, c_T=0.0012903438990646233, sigma_T=0.011173835612171154, A=2.641329094451851e-07, D=2.6725874269305714e-07, B=1.1722008060718285e-05, F=0.03945329869992078
z=0.8686868686868687 q=-3290.7899432249746, c_T=0.0014076932306543739, sigma_T=0.00836806272328177, A=2.672587426930571e-07, D=2.7038457594092913e-07, B=1.2889609223773888e-05, F=0.041997289027057946
z=0.8787878787878789 q=-2944.2741009615374, c_T=0.0015391268755624318, sigma_T=0.0062207927829056875, A=2.7038457594092913e-07, D=2.735104091888012e-07, B=1.420617823928049e-05, F=0.044758100934957745
z=0.888888888888889 q=-2625.796309530171, c_T=0.0016871917249087558, sigma_T=0.004584943345722051, A=2.735104091888011e-07, D=2.7663624243667317e-07, B=1.5698893901086806e-05, F=0.047767037007968804
z=0.8989898989898991 q=-2333.7816902091176, c_T=0.0018545985060360523, sigma_T=0.003348505372748324, A=2.7663624243667317e-07, D=2.797620756845452e-07, B=1.7397462192951205e-05, F=0.05105447048471168
z=0.9090909090909092 q=-2068.6210825284516, c_T=0.0018999999999999996, sigma_T=0.00260414151815163, A=2.7976207568454516e-07, D=2.828879089324172e-07, B=1.8009849249998046e-05, F=0.05080770145315201
z=0.9191919191919192 q=-1824.5903951810897, c_T=0.0018999999999999996, sigma_T=0.0020538538834989355, A=2.8288790893241715e-07, D=2.860137421802892e-07, B=1.8209958686109134e-05, F=0.049267537805486386
z=0.9292929292929294 q=-1599.2654407405457, c_T=0.0018999999999999996, sigma_T=0.0016006592690660174, A=2.860137421802892e-07, D=2.8913957542816123e-07, B=1.8410068122220225e-05, F=0.047668212150955305
z=0.9393939393939394 q=-1391.854062542945, c_T=0.0018999999999999996, sigma_T=0.00123079403993491, A=2.891395754281612e-07, D=2.922654086760332e-07, B=1.8610177558331312e-05, F=0.04600628745782898
z=0.9494949494949496 q=-1201.8318757573663, c_T=0.0018999999999999996, sigma_T=0.0009323607681631153, A=2.922654086760332e-07, D=2.9539124192390527e-07, B=1.8810286994442406e-05, F=0.04428058530561043
z=0.9595959595959597 q=-1028.6934419919928, c_T=0.0018999999999999996, sigma_T=0.0006946522393142534, A=2.9539124192390527e-07, D=2.9851707517177726e-07, B=1.9010396430553494e-05, F=0.04249035503360502
z=0.9696969696969697 q=-871.9107004376833, c_T=0.0018999999999999996, sigma_T=0.0005080280912453275, A=2.985170751717772e-07, D=3.0164290841964925e-07, B=1.921050586666458e-05, F=0.04063496799763148
z=0.9797979797979799 q=-730.8783606716468, c_T=0.0018999999999999996, sigma_T=0.0003638244962553534, A=3.0164290841964925e-07, D=3.047687416675213e-07, B=1.9410615302775672e-05, F=0.03871307185553593
z=0.98989898989899 q=-670.4271981738123, c_T=0.0018999999999999996, sigma_T=0.000309, A=3.0476874166752124e-07, D=3.078945749153933e-07, B=1.961072473888676e-05, F=0.036716342302892536
	1)iter: [16810.046045926996, 16810.046045926996, 16809.76937292416, 16809.27110783403, 16808.55871563284, 16807.63419279801, 16806.497876596706, 16805.149288446308, 16803.58736682427, 16801.810505593094, 16799.816510398243, 16797.602516166044, 16795.164888995605, 16792.49912871787, 16789.599784296934, 16786.460390176024, 16783.073426941548, 16779.430304495894, 16775.52136086738, 16771.335865543795, 16766.862013428345, 16762.086894601387, 16756.996426092064, 16751.57523446088, 16745.80648141574, 16739.671627947027, 16733.150134620097, 16726.219096066314, 16718.852806229246, 16711.02224794471, 16702.694496721113, 16693.83202498746, 16684.391890220686, 16674.324788447444, 16663.573953312243, 16652.073879399715, 16639.74884561362, 16626.511208743017, 16612.2594274205, 16596.87576113599, 16580.22356674131, 16562.144085353426, 16542.452575687435, 16520.933606111772, 16497.33526798548, 16471.362018152824, 16442.66579995465, 16410.835031156963, 16375.380985972288, 16335.721040550969, 16291.158202788987, 16240.856316338315, 16183.810326049164, 16118.811030806506, 16044.403845414377, 15958.841264386454, 15860.028989960036, 15745.466084673153, 15612.180081842182, 15456.658814073411, 15274.781937377327, 15061.756979950824, 14812.067720141216, 14519.44790641484, 14176.902999115468, 13776.819716268492, 13311.24076413897, 12772.661404350572, 12155.336402366644, 11370.069833263526, 10373.538397916454, 8616.224387568192, 6454.165821311944, 5510.7588320145205, 5167.601638274291, 4958.202460675911, 4783.968471399302, 4624.9358182975475, 4475.015678804594, 4331.198725477346, 4191.299854591552, 4053.4584930488463, 3916.6820811661473, 3783.2211350479483, 3653.1006643353694, 3525.5816027796986, 3400.0502676147116, 3276.0291676414176, 3153.196949282347, 3031.5596485203037, 2912.064933715782, 2792.744279614854, 2672.7113933972423, 2551.7898373622875, 2429.941581923245, 2307.154829589439, 2183.424320013833, 2058.7011409231345, 1932.5129896285632, 1800.0]
E=94.58881042020175, tm1=7.236180904522613e-05
z=0.010101010101010102 q=471730.0711450363, c_T=0.00202, sigma_T=54.09999999999999, A=3.412983283765768e-08, D=1.0238949851297302e-07, B=3.426207495732611e-07, F=0.003464011063069919
z=0.020202020202020204 q=471713.5806017698, c_T=0.00202, sigma_T=54.09999999999999, A=1.0238949851297302e-07, D=1.706491641882884e-07, B=6.852414991465222e-07, F=0.006927907945116654
z=0.030303030303030304 q=471683.8720670891, c_T=0.00202, sigma_T=54.09999999999999, A=1.7064916418828838e-07, D=2.389088298636037e-07, B=1.0278622487197832e-06, F=0.010391553472933359
z=0.04040404040404041 q=471641.3722834928, c_T=0.00202, sigma_T=54.09999999999999, A=2.3890882986360377e-07, D=3.0716849553891906e-07, B=1.3704829982930444e-06, F=0.013854816638446251
z=0.05050505050505051 q=471586.1737773404, c_T=0.00202, sigma_T=54.09999999999999, A=3.071684955389191e-07, D=3.7542816121423445e-07, B=1.7131037478663056e-06, F=0.017317566961506055
z=0.06060606060606061 q=471518.26087229647, c_T=0.00202, sigma_T=54.09999999999999, A=3.7542816121423445e-07, D=4.4368782688954985e-07, B=2.055724497439567e-06, F=0.020779673571327643
z=0.07070707070707072 q=471437.5581361053, c_T=0.00202, sigma_T=54.09999999999999, A=4.4368782688954985e-07, D=5.119474925648652e-07, B=2.398345247012828e-06, F=0.02424100472161778
z=0.08080808080808081 q=471343.9415190487, c_T=0.00202, sigma_T=54.09999999999999, A=5.119474925648651e-07, D=5.802071582401806e-07, B=2.7409659965860888e-06, F=0.027701427341930117
z=0.09090909090909091 q=471237.23695852206, c_T=0.00202, sigma_T=54.09999999999999, A=5.802071582401805e-07, D=6.484668239154959e-07, B=3.0835867461593498e-06, F=0.031160806513645042
z=0.10101010101010102 q=471117.2133084166, c_T=0.00202, sigma_T=54.09999999999999, A=6.484668239154959e-07, D=7.167264895908113e-07, B=3.4262074957326116e-06, F=0.034619004819993346
z=0.11111111111111112 q=470983.5724538214, c_T=0.00202, sigma_T=54.09999999999999, A=7.167264895908112e-07, D=7.849861552661267e-07, B=3.7688282453058717e-06, F=0.038075881548221814
z=0.12121212121212122 q=470835.93840666645, c_T=0.00202, sigma_T=54.09999999999999, A=7.849861552661266e-07, D=8.532458209414419e-07, B=4.111448994879134e-06, F=0.04153129174532893
z=0.13131313131313133 q=470673.84680252324, c_T=0.00202, sigma_T=54.09999999999999, A=8.532458209414419e-07, D=9.215054866167573e-07, B=4.454069744452394e-06, F=0.04498508514972359
z=0.14141414141414144 q=470496.73593584675, c_T=0.00202, sigma_T=54.09999999999999, A=9.215054866167573e-07, D=9.897651522920729e-07, B=4.796690494025656e-06, F=0.04843710503734135
z=0.15151515151515152 q=470303.9401100801, c_T=0.00202, sigma_T=54.09999999999999, A=9.897651522920727e-07, D=1.058024817967388e-06, B=5.139311243598916e-06, F=0.051887187028997875
z=0.16161616161616163 q=470094.68561628234, c_T=0.00202, sigma_T=54.09999999999999, A=1.058024817967388e-06, D=1.1262844836427035e-06, B=5.4819319931721775e-06, F=0.05533515790370456
z=0.17171717171717174 q=469868.08912917913, c_T=0.00202, sigma_T=54.09999999999999, A=1.1262844836427035e-06, D=1.1945441493180189e-06, B=5.824552742745438e-06, F=0.05878083444960654
z=0.18181818181818182 q=469623.15779095393, c_T=0.00202, sigma_T=54.09999999999999, A=1.1945441493180186e-06, D=1.2628038149933342e-06, B=6.1671734923186995e-06, F=0.062224022361371395
z=0.19191919191919193 q=469358.7898174962, c_T=0.00202, sigma_T=54.09999999999999, A=1.2628038149933342e-06, D=1.3310634806686494e-06, B=6.509794241891961e-06, F=0.06566451516341319
z=0.20202020202020204 q=469073.7741771501, c_T=0.00202, sigma_T=54.09999999999999, A=1.3310634806686494e-06, D=1.3993231463439648e-06, B=6.852414991465222e-06, F=0.06910209310688234
z=0.21212121212121213 q=468766.78780257923, c_T=0.00202, sigma_T=54.09999999999999, A=1.3993231463439646e-06, D=1.4675828120192802e-06, B=7.195035741038482e-06, F=0.07253652196008287
z=0.22222222222222224 q=468436.38890900905, c_T=0.00202, sigma_T=54.09999999999999, A=1.4675828120192802e-06, D=1.5358424776945954e-06, B=7.5376564906117435e-06, F=0.07596755159145335
z=0.23232323232323235 q=468081.0052691874, c_T=0.00202, sigma_T=54.09999999999999, A=1.5358424776945954e-06, D=1.604102143369911e-06, B=7.880277240185005e-06, F=0.0793949142340367
z=0.24242424242424243 q=467698.916658437, c_T=0.00202, sigma_T=54.09999999999999, A=1.6041021433699108e-06, D=1.6723618090452262e-06, B=8.222897989758267e-06, F=0.08281832232002287
z=0.25252525252525254 q=467288.2310297523, c_T=0.00202, sigma_T=54.09999999999999, A=1.6723618090452262e-06, D=1.7406214747205416e-06, B=8.565518739331526e-06, F=0.08623746577980478
z=0.26262626262626265 q=466846.8542102151, c_T=0.00202, sigma_T=54.09999999999999, A=1.7406214747205418e-06, D=1.8088811403958568e-06, B=8.908139488904788e-06, F=0.08965200870603779
z=0.27272727272727276 q=466372.45296020585, c_T=0.00202, sigma_T=54.09999999999999, A=1.8088811403958572e-06, D=1.8771408060711724e-06, B=9.25076023847805e-06, F=0.09306158528294833
z=0.2828282828282829 q=465862.41109270114, c_T=0.00202, sigma_T=54.09999999999999, A=1.8771408060711726e-06, D=1.9454004717464878e-06, B=9.593380988051313e-06, F=0.09646579486973274
z=0.29292929292929293 q=465313.7780537053, c_T=0.00202, sigma_T=54.09999999999999, A=1.9454004717464878e-06, D=2.0136601374218025e-06, B=9.936001737624572e-06, F=0.09986419610271237
z=0.30303030303030304 q=464723.20899679017, c_T=0.00202, sigma_T=54.09999999999999, A=2.013660137421803e-06, D=2.0819198030971185e-06, B=1.0278622487197832e-05, F=0.10325629984590942
z=0.31313131313131315 q=464086.89503426786, c_T=0.00202, sigma_T=54.09999999999999, A=2.0819198030971185e-06, D=2.1501794687724337e-06, B=1.0621243236771095e-05, F=0.10664156077841289
z=0.32323232323232326 q=463400.4820814497, c_T=0.00202, sigma_T=54.09999999999999, A=2.150179468772434e-06, D=2.218439134447749e-06, B=1.0963863986344355e-05, F=0.11001936736440165
z=0.33333333333333337 q=462658.97655059694, c_T=0.00202, sigma_T=54.09999999999999, A=2.2184391344477493e-06, D=2.286698800123064e-06, B=1.1306484735917617e-05, F=0.11338902991141009
z=0.3434343434343435 q=461856.6360657372, c_T=0.00202, sigma_T=54.09999999999999, A=2.2866988001230645e-06, D=2.3549584657983797e-06, B=1.1649105485490876e-05, F=0.11674976638433668
z=0.3535353535353536 q=460986.84327712277, c_T=0.00202, sigma_T=54.09999999999999, A=2.3549584657983805e-06, D=2.4232181314736953e-06, B=1.199172623506414e-05, F=0.12010068560227682
z=0.36363636363636365 q=460041.9606373057, c_T=0.00202, sigma_T=54.09999999999999, A=2.4232181314736953e-06, D=2.4914777971490105e-06, B=1.2334346984637399e-05, F=0.12344076739322168
z=0.37373737373737376 q=459013.1635213703, c_T=0.00202, sigma_T=54.09999999999999, A=2.4914777971490105e-06, D=2.5597374628243257e-06, B=1.267696773421066e-05, F=0.12676883920415047
z=0.38383838383838387 q=457890.24819131725, c_T=0.00202, sigma_T=54.09999999999999, A=2.559737462824326e-06, D=2.627997128499641e-06, B=1.3019588483783922e-05, F=0.13008354854337195
